SEASON_1,SEASON_2,TEAM_ID,TEAM_NAME,PLAYER_ID,PLAYER_NAME,POSITION_GROUP,POSITION,GAME_DATE,GAME_ID,HOME_TEAM,AWAY_TEAM,EVENT_TYPE,SHOT_MADE,ACTION_TYPE,SHOT_TYPE,BASIC_ZONE,ZONE_NAME,ZONE_ABB,ZONE_RANGE,LOC_X,LOC_Y,SHOT_DISTANCE,QUARTER,MINS_LEFT,SECS_LEFT
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.9,29.35,28,1,4,31
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.3,23.65,24,1,4,11
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,11-17-2023,22300031,TOR,BOS,Made Shot,True,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-0.5,14.75,9,1,3,34
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-18.3,22.45,25,1,3,14
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-12.3,28.85,26,1,2,43
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.9,5.85,22,1,2,21
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,7.4,28.75,24,1,1,35
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.4,23.95,24,1,1,30
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-20.0,21.05,25,1,0,52
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-19.2,24.45,27,1,0,48
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,6.9,27.45,23,1,0,33
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-19.5,23.05,26,2,11,35
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-15.9,24.75,25,2,11,12
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,11-17-2023,22300031,TOR,BOS,Made Shot,True,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.5,11.35,6,2,10,30
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.7,13.75,25,2,10,9
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,11-17-2023,22300031,TOR,BOS,Made Shot,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-1.6,22.65,17,2,9,46
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,22.8,4.45,22,2,9,10
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,11-17-2023,22300031,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-2.6,29.55,24,2,9,6
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.0,6.05,0,2,8,41
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.7,6.85,3,2,8,4
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,5.0,8.15,5,2,7,16
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,11-17-2023,22300031,TOR,BOS,Made Shot,True,Jump Shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-2.6,21.15,16,2,6,35
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-16.8,25.65,26,2,6,5
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.7,5.15,23,2,5,31
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,6.0,30.85,26,2,5,0
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,11-17-2023,22300031,TOR,BOS,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.0,5.55,1,2,4,16
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-5.5,8.85,6,2,3,47
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.2,8.45,3,2,3,18
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,11-17-2023,22300031,TOR,BOS,Made Shot,True,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.2,4.15,1,2,3,11
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-14.0,12.65,15,2,2,9
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Running Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.4,6.55,1,2,1,53
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Turnaround Bank shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,3.8,9.45,5,2,1,20
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,8.3,30.55,26,2,0,56
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side,R,16-24 ft.,-17.0,6.65,17,2,0,28
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-20.3,21.55,26,2,0,0
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.2,6.75,1,3,10,56
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,14.3,19.05,19,3,10,35
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,1.1,17.75,12,3,9,59
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,11-17-2023,22300031,TOR,BOS,Made Shot,True,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.9,5.85,1,3,9,11
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-12.9,8.45,13,3,8,23
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,18.0,23.55,25,3,8,0
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-7.1,31.75,27,3,7,32
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,11-17-2023,22300031,TOR,BOS,Made Shot,True,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.5,7.35,3,3,7,3
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,4.9,13.85,9,3,6,14
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.2,7.75,23,3,5,46
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,14.0,30.65,29,3,5,39
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,17.9,15.45,20,3,5,3
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,11.3,30.15,27,3,4,20
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,1.7,10.45,5,3,3,44
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,11-17-2023,22300031,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.5,21.15,25,3,2,38
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.7,19.45,25,3,2,4
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.6,5.15,0,3,1,51
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,11-17-2023,22300031,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-10.9,29.55,26,3,1,7
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-7.4,30.85,26,3,0,31
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side,L,8-16 ft.,7.2,13.55,10,3,0,1
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,3.3,6.35,3,4,11,47
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,17.4,24.85,26,4,11,28
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-8.8,27.95,24,4,10,54
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-7.8,29.15,25,4,10,16
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,11.4,32.95,29,4,9,44
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,11-17-2023,22300031,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.0,5.75,23,4,8,39
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,11-17-2023,22300031,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.7,24.85,25,4,8,17
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Cutting Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-2.6,8.55,4,4,7,53
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,4.0,9.85,6,4,7,16
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center,LC,16-24 ft.,7.6,27.25,23,4,6,51
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,11-17-2023,22300031,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,16.8,25.95,26,4,6,12
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.8,6.35,2,4,5,40
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,1.1,12.55,7,4,5,16
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side,L,16-24 ft.,16.3,9.45,16,4,4,49
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-4.9,31.25,26,4,4,2
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-17-2023,22300031,TOR,BOS,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,1.3,5.35,1,4,3,26
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,20.6,22.65,26,4,2,42
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-8.2,30.15,26,4,2,12
2024,2023-24,1610612738,Boston Celtics,201950,Jrue Holiday,G,PG,11-17-2023,22300031,TOR,BOS,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,1.7,18.95,13,4,2,2
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,11-17-2023,22300031,TOR,BOS,Made Shot,True,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-2.0,10.95,6,4,1,30
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,11-17-2023,22300031,TOR,BOS,Made Shot,True,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-1.5,11.75,6,4,1,1
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,11-17-2023,22300031,TOR,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Left Corner 3,Left Side,L,24+ ft.,23.3,3.65,23,4,0,27
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-24-2023,22300043,ORL,BOS,Missed Shot,False,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.1,7.75,2,1,11,39
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,11-24-2023,22300043,ORL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,8.8,29.55,25,1,11,8
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-24-2023,22300043,ORL,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-20.6,20.65,25,1,10,53
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-24-2023,22300043,ORL,BOS,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,3.6,27.55,22,1,10,0
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,11-24-2023,22300043,ORL,BOS,Missed Shot,False,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-0.5,13.15,7,1,9,21
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-24-2023,22300043,ORL,BOS,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.1,8.35,3,1,9,7
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-24-2023,22300043,ORL,BOS,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.9,6.55,1,1,8,32
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-24-2023,22300043,ORL,BOS,Made Shot,True,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side,L,8-16 ft.,10.0,13.85,13,1,8,7
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-24-2023,22300043,ORL,BOS,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-11.8,27.55,25,1,7,39
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,11-24-2023,22300043,ORL,BOS,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-2.2,7.55,3,1,6,40
2024,2023-24,1610612738,Boston Celtics,1628436,Luke Kornet,C,C,11-24-2023,22300043,ORL,BOS,Made Shot,True,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.6,7.75,2,1,6,16
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,11-24-2023,22300043,ORL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.3,11.95,24,1,5,34
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,11-24-2023,22300043,ORL,BOS,Made Shot,True,Driving Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.7,5.35,0,1,4,1
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-24-2023,22300043,ORL,BOS,Made Shot,True,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side,R,8-16 ft.,-15.1,9.05,15,1,3,20
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,11-24-2023,22300043,ORL,BOS,Missed Shot,False,Pullup Jump shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-2.2,22.55,17,1,2,52
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-24-2023,22300043,ORL,BOS,Made Shot,True,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,7.8,31.05,26,1,2,25
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,11-24-2023,22300043,ORL,BOS,Missed Shot,False,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center,RC,16-24 ft.,-14.6,17.25,18,1,1,50
2024,2023-24,1610612738,Boston Celtics,1630202,Payton Pritchard,G,PG,11-24-2023,22300043,ORL,BOS,Made Shot,True,Running Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-0.9,5.85,1,1,1,4
2024,2023-24,1610612738,Boston Celtics,204001,Kristaps Porzingis,C,C,11-24-2023,22300043,ORL,BOS,Made Shot,True,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.4,5.45,0,1,0,2
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-24-2023,22300043,ORL,BOS,Missed Shot,False,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,8-16 ft.,-5.9,18.85,14,2,11,34
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-24-2023,22300043,ORL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center,RC,24+ ft.,-14.0,27.35,26,2,11,0
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,11-24-2023,22300043,ORL,BOS,Made Shot,True,Jump Shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-7.0,29.95,25,2,10,36
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,11-24-2023,22300043,ORL,BOS,Made Shot,True,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,-4.8,31.05,26,2,10,2
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-24-2023,22300043,ORL,BOS,Missed Shot,False,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center,C,8-16 ft.,2.7,20.15,15,2,9,12
2024,2023-24,1610612738,Boston Celtics,1630573,Sam Hauser,F,SF,11-24-2023,22300043,ORL,BOS,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,7.0,30.45,26,2,8,22
2024,2023-24,1610612738,Boston Celtics,1628436,Luke Kornet,C,C,11-24-2023,22300043,ORL,BOS,Made Shot,True,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,-1.2,10.45,5,2,7,50
2024,2023-24,1610612738,Boston Celtics,1628436,Luke Kornet,C,C,11-24-2023,22300043,ORL,BOS,Made Shot,True,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,0.4,7.75,2,2,7,20
2024,2023-24,1610612738,Boston Celtics,201143,Al Horford,C,C,11-24-2023,22300043,ORL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Right Corner 3,Right Side,R,24+ ft.,-23.2,9.45,23,2,6,33
2024,2023-24,1610612738,Boston Celtics,1628401,Derrick White,G,SG,11-24-2023,22300043,ORL,BOS,Missed Shot,False,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center,C,24+ ft.,1.0,33.25,28,2,5,44
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-24-2023,22300043,ORL,BOS,Missed Shot,False,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center,LC,24+ ft.,17.3,26.85,27,2,5,24
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-24-2023,22300043,ORL,BOS,Missed Shot,False,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center,C,Less Than 8 ft.,6.9,7.45,7,2,4,50
2024,2023-24,1610612738,Boston Celtics,1628369,Jayson Tatum,F,PF,11-24-2023,22300043,ORL,BOS,Made Shot,True,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center,C,Less Than 8 ft.,-1.0,5.35,1,2,4,34
2024,2023-24,1610612738,Boston Celtics,1627759,Jaylen Brown,F,SF,11-24-2023,22300043,ORL,BOS,Missed Shot,False,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Center,C,16-24 ft.,-3.1,22.15,17,2,4,4
